1,21.926528491195807
2,44.242684080106365
3,50.1036529103964
4,81.30645069272207
5,73.5110886288465
6,69.69774220809603
7,64.82564555285809
8,40.36984673441984
9,40.36984673441984
10,63.59784381522309
11,63.59784381522309
12,56.9402965199328
13,81.37273907166137
14,81.37273907166137
15,34.11287667535977
16,36.3683184742663
17,41.515504798174355
18,41.515504798174355
19,35.36061168195492
20,45.70025259261208
21,45.70025259261208
22,57.399090164196224
23,87.67530886710266
24,75.12379011936365
25,75.12379011936365
26,67.20064684381458
27,67.20064684381458
28,65.36765123242014
29,65.36765123242014
30,59.44797397582013
31,37.3572766752576
32,37.3572766752576
33,45.68312227436859
34,37.97892522855108
35,37.97892522855108
36,33.8581831900709
37,46.873335980488704
38,46.873335980488704
39,60.96433160040411
40,40.28075113940791
41,40.28075113940791
42,40.24446419288816
43,32.13475228244401
44,70.78854442805147
45,70.78854442805147
46,80.33042635095921
47,61.39718022976284
48,45.63154604884525
